epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,1.9576905553431143,0.5553319919517102,0.5592447822763266,0.6976011068580394,0.6,0.6507177033492823,0.6634146341463415,0.6570048309178744,0.608,-0.5097693188743726,47.392646704452176,0.3148369115587114,2.806676598699554
2,0.6902000777262567,0.6559356136820925,0.6874071483174915,0.7187356804862157,0.6309859154929578,0.6541666666666667,0.7658536585365854,0.7056179775280899,0.6311382113821139,0.3877486662060337,5.854283879324311,0.1234562458181885,2.01965881775292
3,0.5950572351847094,0.7022132796780685,0.7498449467049373,0.7518061292876865,0.6591549295774648,0.6875,0.751219512195122,0.717948717948718,0.6198048780487805,0.030914847369025954,3.7260302043301294,0.19942095046731786,2.442164717149349
4,0.508358441728804,0.761234071093226,0.8200137745020266,0.8281749037406768,0.6591549295774648,0.6794871794871795,0.775609756097561,0.724373576309795,0.6434796747967482,-0.27305995429960334,3.0770303443466314,0.015096582240149588,1.7433446024723092
5,0.40831846794506976,0.8108651911468813,0.887849591092008,1.1474091552350572,0.6732394366197183,0.7069767441860465,0.7414634146341463,0.7238095238095238,0.6533658536585365,-0.024230513176402936,5.115600139914709,-0.26023405980791003,3.5324344270121895
6,0.3621509423066921,0.85177733065057,0.9260702283249918,1.2293998284587493,0.6676056338028169,0.7061611374407583,0.7268292682926829,0.7163461538461539,0.639869918699187,-0.03269286758449406,7.225318827359917,-0.3737052036632954,3.9726355503852524
7,0.2879619791131161,0.880617035546613,0.9493065872409168,1.4573653310285934,0.6253521126760564,0.6417322834645669,0.7951219512195122,0.710239651416122,0.567609756097561,0.05384382530909449,8.903185906786614,1.1016379465362136,4.706297040836599
8,0.26331682940927076,0.9061032863849765,0.9658900780314722,1.2670731531297932,0.6112676056338028,0.6183745583038869,0.8536585365853658,0.7172131147540983,0.5325853658536585,-0.11090742606303632,10.381173213056567,1.3560563720972605,3.515389163026206
9,0.2686708535298682,0.9175050301810865,0.9683168423937344,2.0108973046660954,0.6112676056338028,0.6413502109704642,0.7414634146341463,0.6877828054298643,0.5939512195121951,0.13856038223080072,14.224934340821992,0.8545199220449152,7.233419124130031
10,0.1859096768765531,0.9289067739771966,0.9810294096435938,2.1521164978802556,0.6,0.6615384615384615,0.6292682926829268,0.645,0.588520325203252,-0.45668078840246124,15.030121283475916,-0.8383701721508003,7.67835751411549
11,0.2286993249186786,0.9195171026156942,0.9737959931343844,2.2419955632372877,0.6169014084507042,0.6493506493506493,0.7317073170731707,0.6880733944954128,0.5732682926829268,-0.11784734830633806,17.539978169641756,0.11148593368034967,8.265277666507238
