epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,2.3907002438326295,0.6130114017437961,0.6320296836912781,0.7398932124412632,0.6084507042253521,0.6222222222222222,0.8195121951219512,0.7073684210526315,0.676130081300813,0.9365692687037621,20.721968239873064,0.03904236363653671,0.8784927503061356
2,0.5792655746550451,0.6867873910127431,0.7469133576610751,0.8001059267323123,0.6225352112676056,0.6329588014981273,0.824390243902439,0.7161016949152542,0.6342764227642277,0.06589243230210039,3.2598522724111803,0.42332223429488886,1.8290516563098707
3,0.48249246058140677,0.7686116700201208,0.844654627799974,0.7453811416925509,0.6253521126760564,0.6323529411764706,0.8390243902439024,0.7211740041928721,0.6540813008130082,0.26628125404238223,4.684459904107676,0.382011593114847,1.2219427054800773
4,0.4246753829932586,0.8142186452045607,0.8885446265018535,0.9719720430199941,0.6422535211267606,0.6444444444444445,0.848780487804878,0.7326315789473684,0.6816585365853658,0.29754516497875255,6.627197085661513,1.1821763569515356,3.294694037186053
5,0.331229755377047,0.8584842387659289,0.9283689835715625,1.0099161009380435,0.6281690140845071,0.6746411483253588,0.6878048780487804,0.6811594202898551,0.6513495934959349,0.4901418228971626,8.952053924468247,-0.15666789303887899,2.837761437753997
6,0.3997563542647832,0.8725687458081824,0.9381517647228513,1.0279106534673241,0.6535211267605634,0.6666666666666666,0.8,0.7272727272727273,0.6513821138211382,0.2962573073335282,11.030107274004893,0.8849488363719322,3.5075248829240815
7,0.2437412552688164,0.9067739771965124,0.9647506166072897,1.4205923057285808,0.6281690140845071,0.718562874251497,0.5853658536585366,0.6451612903225806,0.659609756097561,0.469601931075405,12.12826814552161,-1.27694036633196,4.917445086405223
8,0.19696006179360037,0.9275653923541247,0.976801502935195,1.9637440786818667,0.6338028169014085,0.6923076923076923,0.6585365853658537,0.675,0.6285853658536585,0.06477697513026881,13.626608187438539,-0.16503230054193818,7.959161224163779
9,0.180879512507664,0.9369550637156271,0.9821670681224849,1.9344517927277805,0.5859154929577465,0.6705882352941176,0.5560975609756098,0.608,0.6365528455284554,-0.03164684653936777,18.040975708661094,-1.145330838964019,7.191668826970439
10,0.13920797965735254,0.9651240778001341,0.98977369430702,2.2402830468014043,0.6309859154929578,0.6666666666666666,0.7219512195121951,0.6932084309133489,0.6241951219512195,-0.08391133859056522,17.36964121784617,0.9553797925861789,9.16257380165012
11,0.12496610275873068,0.9584171696847753,0.9910303471751453,2.6790729652108034,0.6169014084507042,0.6825396825396826,0.6292682926829268,0.6548223350253807,0.6236422764227643,0.5859843302695524,21.07589095325084,-0.8364629617879088,10.056904963609371
