epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,2.9739757214640767,0.5989268947015426,0.5958121186770708,0.7493437015153074,0.6394366197183099,0.6652360515021459,0.7560975609756098,0.7077625570776256,0.6246178861788617,-0.2550734517131423,20.64225942205281,0.06777683193729797,1.2907160837335427
2,0.49744919536043214,0.7632461435278337,0.8273878207439673,0.857795473637734,0.5971830985915493,0.6123188405797102,0.824390243902439,0.7027027027027027,0.6072520325203252,0.06455267647232568,3.271616296063007,0.7307298259625972,1.7546042358825997
3,0.3928321853202728,0.8262910798122066,0.896256724985937,1.1035336169625511,0.6338028169014085,0.6459143968871596,0.8097560975609757,0.7186147186147186,0.6133658536585367,0.11215830028917838,4.722677465384876,0.9729592610832671,3.6310048444398184
4,0.3336816937970026,0.8584842387659289,0.9288377493473338,1.2236251832204426,0.6140845070422535,0.6559633027522935,0.697560975609756,0.6761229314420804,0.5893983739837398,-0.1224449872545833,6.161425964557584,-0.31304443770311247,3.589488783536621
5,0.3026666617054418,0.8792756539235412,0.9435551917612612,1.1255914867279582,0.6169014084507042,0.6519823788546255,0.7219512195121951,0.6851851851851852,0.6280325203252033,-0.05344117649704078,6.365769622219203,0.10630202717344525,3.240495182525958
6,0.2662536535653405,0.9074446680080482,0.9599006937733481,1.331188809454308,0.5633802816901409,0.6157407407407407,0.6487804878048781,0.6318289786223278,0.6081951219512196,0.034203184292589874,8.885218875914038,-0.4056310970703481,4.171105791397038
7,0.2041313730410539,0.9181757209926223,0.9727881467164761,1.9698429146173162,0.6225352112676056,0.6698564593301436,0.6829268292682927,0.6763285024154589,0.5867642276422763,-0.5180357933384232,10.513611633639169,-0.37970633702483814,6.596271845976251
8,0.16249348728208854,0.9456740442655935,0.9839555898515814,2.194196492406427,0.5943661971830986,0.6703910614525139,0.5853658536585366,0.625,0.6136910569105691,-0.11319923360277989,12.546734311720419,-1.2584097111833767,8.206587803936893
9,0.29707755701809524,0.9309188464118041,0.9660631607794493,2.510736650299449,0.6225352112676056,0.6621004566210046,0.7073170731707317,0.6839622641509434,0.5854634146341463,-0.05726971909513736,17.422769151508014,1.0571171142318299,9.577616795227538
10,0.12232663176388581,0.9664654594232059,0.9902136129581285,2.2787835482191494,0.5661971830985916,0.6133333333333333,0.6731707317073171,0.641860465116279,0.5457886178861788,0.6698736097909745,16.673129373392996,0.40491779893636703,8.04846060080667
