run_id,chunk,weight_decay,entropy_reg_weight,dropout_rate,attn_dropout_rate,best_val_f1,best_epoch,final_val_auc,final_val_accuracy,final_val_precision,final_val_recall
72,9,0.001,0.001,0.1,0.0,0.6369796708615683,2,0.5514497878359265,0.5565326633165829,0.5560439560439561,0.6262376237623762
73,9,0.001,0.001,0.1,0.1,0.6625766871165644,5,0.5514497878359265,0.5376884422110553,0.5535714285714286,0.4603960396039604
74,9,0.001,0.001,0.1,0.2,0.6288308740068105,2,0.5662255001010306,0.5678391959798995,0.5728155339805825,0.5841584158415841
75,9,0.001,0.001,0.2,0.0,0.6733333333333333,1,0.5113469892907658,0.5276381909547738,0.5281124497991968,0.650990099009901
76,9,0.001,0.001,0.2,0.1,0.6143790849673203,4,0.5419087189331178,0.5452261306532663,0.5462555066079295,0.6138613861386139
77,9,0.001,0.001,0.2,0.2,0.6733333333333333,2,0.5732976358860375,0.5590452261306532,0.5474060822898033,0.7574257425742574
78,9,0.001,0.001,0.3,0.0,0.6031390134529148,7,0.5400333400687007,0.5439698492462312,0.5438972162740899,0.6287128712871287
79,9,0.001,0.001,0.3,0.1,0.6450261780104712,3,0.5430705698120832,0.5263819095477387,0.5343511450381679,0.5198019801980198
80,9,0.001,0.001,0.3,0.2,0.6462450592885376,6,0.5420918367346939,0.535175879396985,0.5420792079207921,0.5420792079207921
