epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,1.8267205489800047,0.4755197853789403,0.5327378806017511,0.7054470888325866,0.4225352112676056,0.0,0.0,0.0,0.4321951219512195,2.6239878584066747,47.61710312650202,-0.11333140604932543,0.04926915283129538
2,0.6969996492534883,0.47753185781354796,0.5310990033318429,0.726906762156688,0.4225352112676056,0.0,0.0,0.0,0.5145853658536585,-0.17073237849992845,0.5140470245260101,-0.14846223076464424,0.34455342149266915
3,0.6888077011475815,0.4768611670020121,0.5266511372978898,0.7576808318285875,0.4197183098591549,0.3333333333333333,0.004878048780487805,0.009615384615384616,0.515479674796748,-0.17954002258803203,0.5755547233637198,-0.18661890718298899,0.6485877245592532
4,0.6756307032993232,0.4842387659289068,0.523495081565245,0.7691956010922579,0.4309859154929577,0.6363636363636364,0.03414634146341464,0.06481481481481481,0.5244227642276422,-0.19056673157656606,0.8910304267698066,-0.12164920503929467,0.7050669040673145
5,0.6697408518755142,0.5036887994634474,0.5617508762314116,0.7613678290810384,0.43380281690140843,0.75,0.02926829268292683,0.056338028169014086,0.5182113821138211,-0.17832268927325035,1.3226768746459263,-0.17852668686651849,0.7115325389555931
6,0.6323980860541423,0.5466130114017438,0.6527905987220723,0.7764339978636151,0.4647887323943662,0.9411764705882353,0.07804878048780488,0.14414414414414414,0.5987154471544714,-0.13699737032993317,2.077707201573066,-0.15193463163056845,1.0339263504470944
7,0.5774044250941832,0.6794097920858484,0.7308851740202795,0.8226242621810407,0.6732394366197183,0.7664670658682635,0.624390243902439,0.6881720430107527,0.694520325203252,0.1371344645514817,3.0919952842605123,0.20110357773267257,2.388906012044066
8,0.5360687365630404,0.7189805499664654,0.7815335131470771,0.8199347744051454,0.6563380281690141,0.7677419354838709,0.5804878048780487,0.6611111111111111,0.6898699186991871,0.2998147212727199,4.486078189660466,0.5257121443118847,3.3872995988106855
9,0.5124751641304668,0.7297116029510395,0.8157389912160506,0.8423544249258096,0.6647887323943662,0.7336956521739131,0.6585365853658537,0.6940874035989717,0.683821138211382,0.6405491805797796,6.482077704502584,0.17744947781025525,2.648108024545281
10,0.4435505697696642,0.7739771965124078,0.8697444144754871,0.8936388754211516,0.6676056338028169,0.7277486910994765,0.6780487804878049,0.702020202020202,0.6921626016260163,0.9353955913313847,7.447083639901996,0.8636032533897481,4.078455871433318
11,0.3843959275914008,0.8189134808853119,0.9070004759775571,1.1207582822713134,0.6704225352112676,0.72,0.7024390243902439,0.7111111111111111,0.6914146341463415,1.4595171355496839,10.91739571811558,1.2396843673110427,6.635680665147982
12,0.31695474033040516,0.8558014755197854,0.9381770059569312,1.4159065288463715,0.6563380281690141,0.6912442396313364,0.7317073170731707,0.7109004739336493,0.6596097560975611,1.364590707200059,11.842521968633655,1.4120488838305776,7.605912529681718
13,0.2845764149678469,0.8705566733735748,0.9495031082776824,1.6583601881829813,0.6309859154929578,0.6868686868686869,0.6634146341463415,0.674937965260546,0.6533983739837398,1.20556285838446,15.14087727859365,1.280656475636741,9.303115319131802
14,0.2221257356595689,0.9067739771965124,0.9726727582178246,1.9384413549962523,0.5971830985915493,0.6648936170212766,0.6097560975609756,0.6361323155216285,0.6115772357723577,1.7008274440590534,18.527520154282076,0.5891779176208755,8.715091666653981
15,0.1427211188610604,0.9423205902079141,0.9893157462029971,3.059815865620086,0.6,0.6492890995260664,0.6682926829268293,0.6586538461538461,0.5931056910569106,1.2675973784583254,21.802851687214382,1.853773778477605,13.548617129016197
16,0.1398172040662557,0.9483568075117371,0.9876390070819691,3.736461184668959,0.5830985915492958,0.6338028169014085,0.6585365853658537,0.645933014354067,0.5628617886178862,1.0358033626116088,27.47035792698297,2.389315599276566,16.12249667053081
17,0.28802968892370934,0.9403085177733065,0.9726565317102017,3.2705791850340726,0.5887323943661972,0.6299559471365639,0.697560975609756,0.6620370370370371,0.5859512195121951,0.9262643171200126,27.57100466794706,3.0499780440099644,16.5248448194505
18,0.22166626008649842,0.9577464788732394,0.9818785968758564,3.779245162984448,0.571830985915493,0.6464088397790055,0.5707317073170731,0.6062176165803109,0.5957723577235773,2.69051899117843,33.626736434678115,0.779623488641121,15.426946093432644
