epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,1.7360330515075353,0.5378940308517773,0.5928462736726716,0.6747502795722283,0.6056338028169014,0.6836158192090396,0.5902439024390244,0.6335078534031413,0.6037398373983739,0.7720340814652723,24.21945751704617,0.04228983976956929,0.4787777303744616
2,0.6429830040240236,0.6606304493628438,0.6961748712697062,0.6555691667571729,0.6309859154929578,0.6666666666666666,0.7219512195121951,0.6932084309133489,0.6418211382113822,0.19112266978969777,2.161760055368366,0.17183313979176987,0.7804354132004455
3,0.5723538731821735,0.7089201877934272,0.7633490069377334,0.6801480801403851,0.6647887323943662,0.7287234042553191,0.6682926829268293,0.6972010178117048,0.6452032520325204,0.2809500402244998,2.4477504086269586,0.03869348418354516,1.0109112539844571
4,0.5053497225972753,0.7330650570087189,0.8199867303226551,0.713496194947699,0.6535211267605634,0.6898148148148148,0.7268292682926829,0.7078384798099763,0.6751544715447155,0.20717932778022718,3.0223684692203263,0.39052606201927426,1.7526350292388042
5,0.44755432192112526,0.7920858484238766,0.8737523618583317,0.8791090803322559,0.6084507042253521,0.6341463414634146,0.7609756097560976,0.6917960088691796,0.624260162601626,0.42990571724645676,5.225842466820866,0.7337935648648671,2.618798438714217
6,0.3961084997537001,0.823608316566063,0.9059944325049402,0.9903880824093922,0.6450704225352113,0.6908212560386473,0.697560975609756,0.6941747572815534,0.6404227642276423,0.4761238090361648,7.131268221521988,0.14502649411664043,2.9296570968267903
7,0.303839037495134,0.8718980549966465,0.9450552422437294,1.22355849291956,0.6,0.6615384615384615,0.6292682926829268,0.645,0.6091382113821138,0.33984768940829174,8.981110235276677,-0.26419838659439077,3.979588990913818
8,0.27884003443802496,0.8886653252850436,0.957010572471189,1.3046665685494498,0.6112676056338028,0.6425531914893617,0.7365853658536585,0.6863636363636364,0.6178861788617886,0.44765175825408404,10.2786604100218,0.9071002129832624,4.6562759566319
9,0.20459920030782655,0.9168343393695506,0.9735237483953787,1.6486321401195076,0.6028169014084507,0.6454545454545455,0.6926829268292682,0.668235294117647,0.616260162601626,0.44853386144378016,12.163845842034739,0.4864338227141071,6.140113480514488
10,0.18946827280132564,0.9362843729040912,0.9776903549638689,1.7535476336399876,0.6253521126760564,0.6782178217821783,0.6682926829268293,0.6732186732186732,0.6171056910569105,0.6842479831766304,15.408974258633378,0.37995059658628955,7.318941589229307
11,0.1539246182728158,0.9409792085848424,0.9857495204165525,2.134139054737588,0.6084507042253521,0.6571428571428571,0.6731707317073171,0.6650602409638554,0.6224715447154471,0.3566245090423775,16.433718432996784,0.658359765529003,8.70485479204155
