epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,2.196566651953078,0.5289948453608248,0.5294802465443913,0.6942098634551518,0.5150753768844221,0.5330882352941176,0.3589108910891089,0.4289940828402367,0.5733860375833502,0.5414176002394709,26.870990633537488,-0.07349007404406424,0.3372233990390913
2,0.6047822237245989,0.6688144329896907,0.7296521963051569,0.7178276629993299,0.5615577889447236,0.5525812619502868,0.7153465346534653,0.6235167206040992,0.5712265104061427,0.02293461320286295,1.6588694674965025,0.046076105041757,0.7869692661653377
3,0.46007868865807694,0.7806056701030928,0.8651872341839446,1.1339210571938392,0.5364321608040201,0.5396825396825397,0.5891089108910891,0.5633136094674556,0.5423886138613861,-0.007006146710840973,4.02007295486824,-0.31529693278114324,2.9558795019223076
4,0.33082667179804004,0.8501932989690721,0.9334600112971823,1.3307830995928789,0.5603015075376885,0.5655339805825242,0.5767326732673267,0.571078431372549,0.5657645483936149,-0.2549680415521431,7.535759149018916,-0.6709911277401847,4.1332251103462285
5,0.25943026609343883,0.8894974226804123,0.9613308246943115,1.5989439751201224,0.5653266331658291,0.5743589743589743,0.5544554455445545,0.5642317380352645,0.5685555162659123,-0.4206130144856306,10.009074556143032,-1.4246366982121283,5.203932105948887
6,0.20996608459750082,0.9117268041237113,0.9757700358851676,2.1671784559804417,0.5540201005025126,0.547945205479452,0.693069306930693,0.6120218579234973,0.5538429480703172,-0.5347529003770479,11.71322687020885,0.4730268059270316,7.06275909787369
7,0.27997074871064526,0.9184922680412371,0.9713620580808081,2.485716680991192,0.5603015075376885,0.5616438356164384,0.6089108910891089,0.5843230403800475,0.5481852394423116,-0.15583366951569147,14.947963691433808,0.4375180278883676,8.21230667110553
8,0.16058982814351797,0.9420103092783505,0.9868180156831473,2.391459483275181,0.5301507537688442,0.5371287128712872,0.5371287128712872,0.5371287128712872,0.5338704788846231,-0.7115276958818155,14.581672189748653,0.2019161899976582,8.091076190084953
9,0.1785269356260085,0.9478092783505154,0.9859304392610314,3.188233828852129,0.5489949748743719,0.56,0.5198019801980198,0.5391527599486521,0.5416245706203273,-0.6860247565809633,15.94095725781615,-1.7095095543120638,10.238966775938861
