epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,2.7121965143686033,0.6177062374245473,0.6184300673580361,0.6875995714504364,0.6197183098591549,0.6483050847457628,0.7463414634146341,0.6938775510204082,0.6296260162601626,-0.3068082105874872,28.16089892027879,0.20683789029717445,0.9929896747682216
2,0.49548274377908036,0.7692823608316566,0.8250007211781165,0.7078430241363992,0.6253521126760564,0.6551724137931034,0.7414634146341463,0.6956521739130435,0.667869918699187,0.19885787609177577,3.080784132881615,0.34308084002892736,1.6927377838236064
3,0.3601380306601182,0.8403755868544601,0.9129718307827668,1.2109032102161368,0.5830985915492958,0.6212765957446809,0.7121951219512195,0.6636363636363637,0.552130081300813,0.24306041327268285,4.958026770678027,1.3151717631749704,5.635816849563709
4,0.3186142507842615,0.8611670020120724,0.9402612107138222,1.091076320607784,0.6084507042253521,0.6352459016393442,0.7560975609756098,0.6904231625835189,0.6329756097560977,0.5462474865872615,8.65286297309047,1.0991015722739026,4.356424450260083
5,0.22920700779320555,0.9161636485580148,0.968075247724683,1.6248930082401618,0.6,0.6521739130434783,0.6585365853658537,0.6553398058252428,0.5886178861788618,0.5491890577495718,10.56192545327218,0.4405950462944071,6.237606914000642
6,0.20483884283169118,0.9235412474849095,0.9738825345083729,1.7001199236240805,0.6,0.6254980079681275,0.7658536585365854,0.6885964912280702,0.581430894308943,0.11289840518908562,12.734263673258232,1.7968903455096232,7.42704627503962
7,0.20070785434727048,0.9362843729040912,0.9784782420562231,2.1423409945262657,0.5605633802816902,0.6689655172413793,0.47317073170731705,0.5542857142857143,0.5838699186991869,0.7447864893976271,14.156865717991886,-0.8730300582000907,7.679747710374967
8,0.22315828248902225,0.9436619718309859,0.979998124936897,1.6516760986236418,0.6281690140845071,0.6593886462882096,0.7365853658536585,0.695852534562212,0.6392520325203253,0.3727795585182931,16.149172205752436,1.6366775789730985,9.162079071595036
9,0.11629375121914581,0.960429242119383,0.9903903015966884,2.807926741567258,0.6056338028169014,0.6305220883534136,0.7658536585365854,0.6916299559471366,0.5349268292682927,0.6119518895189408,17.364424546618178,2.199938464799607,10.14113247446341
10,0.16583372215146341,0.9617706237424547,0.9887406066550316,2.870475617363652,0.5859154929577465,0.645,0.6292682926829268,0.6370370370370371,0.5709593495934959,0.9504443773428899,22.21161600255154,0.6917343094944954,11.47043287440117
11,0.06662815139740481,0.9798792756539235,0.9973875322727208,3.2504696193011204,0.5830985915492958,0.6289592760180995,0.6780487804878049,0.6525821596244131,0.5737560975609756,0.775109326915402,23.224762499390692,2.6208180898511912,15.769862694408472
12,0.16564510228860602,0.9745137491616365,0.9884863913689403,3.2376721674237,0.5887323943661972,0.6439024390243903,0.6439024390243903,0.6439024390243903,0.5660813008130081,1.1146166853801585,24.277910170301123,1.4088845683235518,14.194121285227641
13,0.0482474452103418,0.9899396378269618,0.9972126465794522,4.616158286011114,0.5915492957746479,0.6724137931034483,0.5707317073170731,0.6174142480211082,0.6002926829268292,1.2905940490829153,25.77312914440004,-1.5658773575870084,20.190415007600386
14,0.18799709291251573,0.9651240778001341,0.9867627756703352,3.0272970102109755,0.5971830985915493,0.6581632653061225,0.6292682926829268,0.6433915211970075,0.5947642276422764,1.0220362794910958,28.714359257898884,1.2706877458283128,14.689835712222479
15,0.07745265732750821,0.9825620389000671,0.9952294067588813,3.7899240037327004,0.5746478873239437,0.6421052631578947,0.5951219512195122,0.6177215189873417,0.5760000000000001,1.701120979280669,27.500770205861787,0.2561715761225828,17.21480358851798
