epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,1.484129078147253,0.5888665325285044,0.6188808036808932,0.6783994516488951,0.6366197183098592,0.6743119266055045,0.7170731707317073,0.6950354609929078,0.6483252032520326,-1.3558470777933636,32.745606800219456,0.030288031778600014,0.7463567052897186
2,0.5988897624742812,0.6693494299128102,0.7424709004629964,0.6976919011445716,0.5915492957746479,0.6181102362204725,0.7658536585365854,0.6840958605664488,0.6535284552845528,0.07679156285128479,1.727312261810147,0.27502212690215716,1.1779467847321585
3,0.4753634066188826,0.7699530516431925,0.8501896698446583,0.9954999553337988,0.647887323943662,0.6612903225806451,0.8,0.7240618101545254,0.6355772357723577,-0.012016390522131179,2.9058886750466413,0.7360524277924232,2.6560458496344137
4,0.43685132203749855,0.8095238095238095,0.8868615770723054,0.943447937290658,0.6169014084507042,0.6455696202531646,0.7463414634146341,0.6923076923076923,0.5904065040650406,-0.031981945225230644,5.556450691670531,0.464511596626589,2.5877803652833955
5,0.3097897971349905,0.8739101274312542,0.9419091027101874,1.3381548971551442,0.5971830985915493,0.6291666666666667,0.7365853658536585,0.6786516853932584,0.5584390243902438,-0.2603482174768914,7.710598699066076,0.7231963302887662,4.016809555364042
6,0.2660928099485579,0.8926894701542589,0.9591164125715769,1.8287813654940237,0.5971830985915493,0.6448598130841121,0.6731707317073171,0.6587112171837709,0.5582439024390244,-0.22489941732284607,9.826638274420816,-0.46260961815714835,5.454026620152924
7,0.26145277142130874,0.9128101945003353,0.9637553908064214,1.5615187845491088,0.5859154929577465,0.625,0.7073170731707317,0.6636155606407322,0.5430569105691058,-0.07928128403003716,10.527666719169348,0.229635831829108,4.64084816376474
8,0.17995290224598914,0.9436619718309859,0.9845505617977528,3.116474896469481,0.5830985915492958,0.6524064171122995,0.5951219512195122,0.6224489795918368,0.5532357723577237,-0.5578568340257299,11.242720927537041,-2.1106473681792406,9.707685158625948
9,0.20481132329069957,0.9382964453386988,0.9796988360185197,2.9509139329534526,0.5830985915492958,0.631336405529954,0.6682926829268293,0.6492890995260664,0.5161951219512195,-0.8261757458177271,16.6902207936964,0.2542136696862503,10.260747940786482
10,0.2138423658871157,0.9483568075117371,0.9834165092094445,3.088563303207047,0.6056338028169014,0.6406926406926406,0.7219512195121951,0.6788990825688074,0.5613658536585365,-0.7260336832541255,18.15419937050087,1.5332120062914534,12.055958378517168
