run_id,chunk,weight_decay,entropy_reg_weight,dropout_rate,attn_dropout_rate,best_val_f1,best_epoch,final_val_auc,final_val_accuracy,final_val_precision,final_val_recall
72,9,0.001,0.001,0.1,0.0,0.6427104722792608,4,0.54690972923823,0.5376884422110553,0.5382978723404256,0.6262376237623762
73,9,0.001,0.001,0.1,0.1,0.630901287553648,5,0.5288315821378056,0.5201005025125628,0.5269607843137255,0.5321782178217822
74,9,0.001,0.001,0.1,0.2,0.6420737786640079,7,0.5256617498484543,0.5201005025125628,0.5237068965517241,0.6014851485148515
75,9,0.001,0.001,0.2,0.0,0.6436058700209644,3,0.5711949383713881,0.5640703517587939,0.5676959619952494,0.5915841584158416
76,9,0.001,0.001,0.2,0.1,0.6175213675213675,1,0.5235843099616084,0.535175879396985,0.5363247863247863,0.6212871287128713
77,9,0.001,0.001,0.2,0.2,0.6558044806517311,4,0.5730008587593453,0.5577889447236181,0.5625,0.5792079207920792
78,9,0.001,0.001,0.3,0.0,0.6397694524495677,2,0.5381642756112346,0.5326633165829145,0.5473372781065089,0.45792079207920794
79,9,0.001,0.001,0.3,0.1,0.6697332106715731,1,0.5298797736916548,0.5364321608040201,0.5411764705882353,0.5693069306930693
80,9,0.001,0.001,0.3,0.2,0.6733333333333333,1,0.5664780763790666,0.5615577889447236,0.5607064017660044,0.6287128712871287
