epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,4.662008597392943,0.6042924211938296,0.6089754222497872,0.7153725072748067,0.6338028169014085,0.6518218623481782,0.7853658536585366,0.7123893805309734,0.6410081300813009,-1.8009532276485325,42.01391128556576,0.13959484687993223,0.9257332499776356
2,0.5061752083447602,0.7545271629778671,0.8333483578774286,0.7933966821788039,0.6056338028169014,0.6190476190476191,0.824390243902439,0.7071129707112971,0.6339837398373984,0.038725183864444554,3.7616581447614013,0.7469318457990622,1.6407954456681357
3,0.40596653517218984,0.8262910798122066,0.9020495882072954,0.9256611588079127,0.6647887323943662,0.7216494845360825,0.6829268292682927,0.7017543859649122,0.668260162601626,-0.09794796571978145,4.926268754389851,-0.46538891730384085,2.768167396536901
4,0.32163944626632657,0.8698859825620389,0.9387232983802339,1.1032419505716349,0.6366197183098592,0.6507936507936508,0.8,0.7177242888402626,0.6298211382113821,-0.22994926352226278,7.188072891981077,1.122713694878867,4.1813672149229
5,0.2822090521369858,0.8960429242119383,0.9569961489088575,1.3002271698652363,0.6225352112676056,0.6536796536796536,0.7365853658536585,0.6926605504587156,0.5938861788617886,-0.03551699276663748,9.829008548504172,0.12241997199893838,4.436582886200034
6,0.20548705989362448,0.9242119382964453,0.9758856067271495,1.8475635566472717,0.6084507042253521,0.6683673469387755,0.6390243902439025,0.6533665835411472,0.584520325203252,-0.31206879268027465,12.258843522092757,-0.9687399884869515,6.312666309058192
7,0.18663182230524147,0.9242119382964453,0.9809122181996509,1.7834315256207622,0.6225352112676056,0.6381322957198443,0.8,0.70995670995671,0.5753170731707317,-0.2375957783646407,14.174749974089046,1.6420158421489555,6.455002887195485
8,0.22981460221897868,0.9416498993963782,0.9802415225512398,1.9569392140978457,0.6197183098591549,0.6650943396226415,0.6878048780487804,0.6762589928057554,0.6350243902439024,-0.9378162005239764,17.98616133525528,-0.3607496807797694,9.983403798014452
9,0.1444513310884897,0.9577464788732394,0.9894780112792257,2.5911285043350105,0.5830985915492958,0.6163265306122448,0.7365853658536585,0.6711111111111111,0.5370731707317074,-0.26741988472840394,19.943762494912132,0.9833807808937322,9.845630324055156
10,0.1559531478020249,0.9610999329309189,0.9879166606568489,2.4125627365199036,0.6253521126760564,0.6565217391304348,0.7365853658536585,0.6942528735632184,0.5699837398373984,0.1880111595544537,22.27829322110155,0.703959787605514,9.153428203141665
11,0.20498136615470683,0.9745137491616365,0.9896186410119572,3.401306563028578,0.5464788732394367,0.6208791208791209,0.551219512195122,0.5839793281653747,0.556260162601626,-0.35310642937189535,24.323692975239698,-2.609324242949853,11.80603270153478
