epoch,train_loss,accuracy,f1,precision,recall,auc
1,0.7011829912662506,0.46078431372549017,0.6308724832214765,0.46078431372549017,1.0,0.5
2,0.6906489582856497,0.6666666666666666,0.6577181208053692,0.6242038216560509,0.6950354609929078,0.668729851708575
3,0.6785818819204966,0.6437908496732027,0.6746268656716418,0.5824742268041238,0.8014184397163121,0.6552546744036105
4,0.6696507358551025,0.6666666666666666,0.625,0.648854961832061,0.6028368794326241,0.6620245003223726
