epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,train_logits_mean,train_logits_std,val_logits_mean,val_logits_std
1,3.042257149046122,0.5358819584171697,0.6239038092628117,0.746593581131843,0.48732394366197185,0.632183908045977,0.2682926829268293,0.3767123287671233,0.6132845528455284,-1.9049686149427465,34.54548310012668,-0.001356290899951693,1.0633054138739861
2,0.565466125686744,0.6901408450704225,0.7810016442861056,0.8543241301235008,0.6507042253521127,0.6866359447004609,0.7268292682926829,0.7061611374407583,0.6512520325203253,-0.02194186285087223,2.502461648775956,-0.08740963802712275,1.6860094744931304
3,0.4629484168894538,0.7793427230046949,0.8680424341203791,0.7541839506597428,0.6507042253521127,0.6919431279620853,0.7121951219512195,0.7019230769230769,0.6729756097560976,0.015355121332538045,4.0425315740734815,0.16045599354457268,1.6072517087133384
4,0.37139753685388965,0.8443997317236754,0.9183103517906852,0.9046759742951637,0.647887323943662,0.6724137931034483,0.7609756097560976,0.7139588100686499,0.6381788617886179,0.024600105083868905,5.424090557825966,0.2996992636230958,2.4554824510966515
5,0.2954030644121756,0.8933601609657947,0.953851812320607,1.1336065060358715,0.6422535211267606,0.7074468085106383,0.6487804878048781,0.6768447837150128,0.6653983739837398,0.2638357238195047,7.718134583603252,-0.306644569360979,3.6511928177662045
6,0.2140388347927476,0.9181757209926223,0.9751247638141668,1.5482140824583357,0.6422535211267606,0.6741071428571429,0.7365853658536585,0.703962703962704,0.6349918699186992,0.07046841414511644,11.064905572935889,0.42196090812696485,5.957730413930942
7,0.15611219953785976,0.9443326626425218,0.9863390835268495,1.6482059099114699,0.6816901408450704,0.6982758620689655,0.7902439024390244,0.7414187643020596,0.654829268292683,-0.04314917791666029,14.49165924874896,1.5884584411821314,6.976862052200314
8,0.13549108892633507,0.9570757880617036,0.9910628001903911,2.498232132665084,0.5802816901408451,0.6666666666666666,0.5463414634146342,0.6005361930294906,0.5872845528455285,-0.1995685686108092,15.175796592791594,-1.3254969068999651,7.90073517952899
9,0.2269879717707627,0.9570757880617036,0.9819453058516392,1.8160139136438096,0.6591549295774648,0.71,0.6926829268292682,0.7012345679012346,0.6509268292682926,-0.3194281933335731,17.573770381257265,0.05072082080681559,7.089475444230064
10,0.1515832664965178,0.9678068410462777,0.9876714600972148,2.654654316761292,0.5971830985915493,0.6845238095238095,0.5609756097560976,0.6166219839142091,0.6262764227642276,-0.2707932458086143,17.575659010341198,-1.378747533812699,9.503646840422476
11,0.19928302480984667,0.9584171696847753,0.9802541431682797,2.7548408330756917,0.6225352112676056,0.6961325966850829,0.6146341463414634,0.6528497409326425,0.6122926829268294,-0.15478761113229403,18.503786776259517,-0.8124964803719604,9.543369378182666
12,0.11023182675851721,0.9785378940308518,0.9922617588091908,2.520611516887885,0.6028169014084507,0.6415929203539823,0.7073170731707317,0.6728538283062645,0.6052032520325203,-0.10555533294461038,19.98696023253262,1.0266195039566555,10.205067900295035
13,0.0943636110985632,0.9839034205231388,0.9935725000360589,2.9084029269734355,0.5774647887323944,0.6486486486486487,0.5853658536585366,0.6153846153846154,0.608390243902439,-0.43221309384481643,20.93762037541496,-0.5381499030378083,11.253946540827657
14,0.1316135952942622,0.9852448021462106,0.9895465232002999,2.701392504188695,0.6281690140845071,0.665158371040724,0.7170731707317073,0.6901408450704225,0.652780487804878,-1.1386236227976345,23.574721179206815,1.8119426580277127,14.438158286713943
