epoch,train_loss,accuracy,f1,precision,recall,auc
1,0.43149389237165453,0.7094339622641509,0.8205128205128205,0.7857142857142857,0.8585365853658536,0.5292682926829269
2,0.06413306992501021,0.5924528301886792,0.7230769230769231,0.7621621621621621,0.6878048780487804,0.4772357723577235
3,0.009497573622502387,0.7433962264150943,0.8447488584474886,0.7939914163090128,0.9024390243902439,0.551219512195122
4,0.003348119130823761,0.720754716981132,0.8262910798122066,0.7963800904977375,0.8585365853658536,0.5542682926829268
5,0.0015285160299390555,0.660377358490566,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.5152439024390244
6,0.0007933107395365368,0.6566037735849056,0.7775061124694377,0.7794117647058824,0.775609756097561,0.5128048780487805
7,0.07152856155422342,0.6716981132075471,0.7893462469733656,0.7836538461538461,0.7951219512195122,0.5225609756097561
8,0.002989372684096452,0.720754716981132,0.8262910798122066,0.7963800904977375,0.8585365853658536,0.5542682926829268
9,0.00047182345020701177,0.7320754716981132,0.8344988344988346,0.7991071428571429,0.8731707317073171,0.5615853658536585
10,0.0003402367598755518,0.7283018867924528,0.8317757009345794,0.7982062780269058,0.8682926829268293,0.5591463414634146
11,0.0002297609737433959,0.720754716981132,0.8262910798122066,0.7963800904977375,0.8585365853658536,0.5542682926829268
12,0.00014892583532855497,0.7245283018867924,0.8290398126463701,0.7972972972972973,0.8634146341463415,0.5567073170731707
13,0.00010240110867016484,0.7056603773584905,0.8151658767772512,0.7926267281105991,0.8390243902439024,0.5445121951219511
14,7.963765777276422e-05,0.6792452830188679,0.7951807228915663,0.7857142857142857,0.8048780487804879,0.5274390243902439
15,5.9179975432925855e-05,0.7018867924528301,0.8123515439429929,0.7916666666666666,0.8341463414634146,0.5420731707317072
16,4.596381766532431e-05,0.7132075471698113,0.8207547169811321,0.7945205479452054,0.848780487804878,0.549390243902439
17,3.493722252187581e-05,0.7132075471698113,0.8207547169811321,0.7945205479452054,0.848780487804878,0.549390243902439
18,2.8979741123293935e-05,0.7094339622641509,0.817966903073286,0.7935779816513762,0.8439024390243902,0.546951219512195
19,2.204882482146786e-05,0.7169811320754716,0.8235294117647058,0.7954545454545454,0.8536585365853658,0.5518292682926829
20,2.0488215275236142e-05,0.7169811320754716,0.8235294117647058,0.7954545454545454,0.8536585365853658,0.5518292682926829
21,1.6044310677898464e-05,0.7169811320754716,0.8235294117647058,0.7954545454545454,0.8536585365853658,0.5518292682926829
22,1.5766216019983403e-05,0.7169811320754716,0.8235294117647058,0.7954545454545454,0.8536585365853658,0.5518292682926829
